total_num_groups 273
new_group 67
19860 -117.152 33.3219
19602 -117.163 33.3297
19601 -117.151 33.3336
19640 -117.008 33.3413
19590 -117.152 33.3414
19591 -117.135 33.3425
19593 -117.124 33.345
19592 -117.13 33.345
19641 -117.021 33.3468
19642 -117.028 33.3507
19643 -117.038 33.3512
19644 -117.044 33.3533
19598 -117.152 33.3535
20133 -117.124 33.0791
20134 -117.127 33.0647
20135 -117.127 33.0511
20136 -117.14 33.042
20137 -117.156 33.0429
20138 -117.169 33.0319
20139 -117.189 33.0329
20140 -117.197 33.0263
20141 -117.204 33.0171
20148 -117.207 33.0171
20192 -117.204 33.0118
20193 -117.213 32.9937
new_group 70
19594 -117.111 33.3582
19595 -117.103 33.3621
19597 -117.085 33.3625
19596 -117.093 33.363
19556 -117.076 33.3636
19645 -117.056 33.3638
19646 -117.061 33.3662
19555 -117.085 33.3784
19599 -117.165 33.3836
19554 -117.087 33.3846
19533 -117.188 33.3882
19534 -117.198 33.3882
19536 -117.219 33.3887
19532 -117.175 33.3898
19535 -117.207 33.3935
19600 -117.162 33.3941
19531 -117.17 33.4026
19525 -117.155 33.406
19553 -117.085 33.4107
19552 -117.09 33.4224
19526 -117.142 33.4342
19551 -117.093 33.44
19527 -117.14 33.4436
19550 -117.096 33.4462
19419 -116.975 33.4643
19422 -116.924 33.4648
19420 -116.965 33.4649
19413 -116.915 33.4675
19418 -117.013 33.4694
19421 -116.931 33.4698
19528 -117.138 33.4706
19380 -117.139 33.4734
19412 -116.915 33.4741
19417 -117.028 33.4743
19379 -117.128 33.4757
19416 -117.056 33.489
19415 -117.062 33.4909
19382 -117.145 33.4931
19381 -117.152 33.5103
19316 -117.161 33.522
19315 -117.147 33.5332
19314 -117.147 33.5458
19278 -117.183 33.5498
19292 -117.195 33.5597
19223 -117.222 33.5611
19224 -117.222 33.5629
19402 -116.92 33.564
19279 -117.184 33.5674
19401 -116.924 33.5705
19400 -116.931 33.5739
19313 -117.135 33.5786
19312 -117.123 33.5871
19399 -116.941 33.5932
19398 -116.937 33.6113
19397 -116.937 33.6205
19311 -117.083 33.6365
19280 -117.176 33.6419
19310 -117.085 33.6477
19396 -116.947 33.6584
19395 -116.952 33.6712
19394 -116.972 33.6729
19309 -117.086 33.6831
19281 -117.174 33.6837
19282 -117.174 33.6933
19283 -117.178 33.7018
19308 -117.087 33.7044
18865 -117.18 33.7044
20147 -117.219 33.021
20194 -117.217 32.988
20195 -117.218 32.9846
new_group 69
19567 -116.472 33.4207
19568 -116.472 33.423
19569 -116.476 33.427
19570 -116.483 33.4302
19571 -116.495 33.4324
19572 -116.503 33.443
19573 -116.518 33.444
19574 -116.537 33.4602
19575 -116.547 33.4655
19578 -116.559 33.4713
19577 -116.557 33.4725
19576 -116.552 33.4727
19580 -116.578 33.4745
19579 -116.567 33.4746
19581 -116.588 33.4842
19582 -116.591 33.4878
19583 -116.603 33.5005
19584 -116.629 33.5023
19585 -116.631 33.5158
19586 -116.63 33.5216
19587 -116.632 33.5385
19588 -116.638 33.5402
19589 -116.648 33.5407
19276 -116.647 33.5522
19277 -116.649 33.5524
19275 -116.637 33.5544
19268 -116.544 33.5595
19267 -116.538 33.5611
19272 -116.606 33.5615
19269 -116.576 33.5618
19274 -116.623 33.5626
19271 -116.602 33.5631
19273 -116.615 33.5636
19264 -116.506 33.5675
19270 -116.589 33.5678
19263 -116.501 33.5686
19157 -116.592 33.5695
19266 -116.524 33.5697
19265 -116.515 33.5699
19158 -116.596 33.5729
19262 -116.491 33.5738
19159 -116.6 33.5787
19261 -116.474 33.5787
19260 -116.451 33.5843
19259 -116.432 33.5846
19258 -116.425 33.5871
19160 -116.607 33.5906
19257 -116.422 33.5955
19256 -116.419 33.6076
19255 -116.416 33.6113
19254 -116.413 33.6195
19253 -116.409 33.6231
19252 -116.404 33.6295
19161 -116.644 33.6317
19251 -116.404 33.635
19250 -116.401 33.6403
19249 -116.402 33.6421
19248 -116.406 33.6433
19247 -116.408 33.6433
19246 -116.41 33.6443
19245 -116.409 33.6463
19243 -116.4 33.6481
19242 -116.397 33.6485
19244 -116.405 33.6488
19241 -116.397 33.6501
19240 -116.403 33.6527
19162 -116.663 33.6545
20003 -116.662 33.1066
20004 -116.66 33.1068
new_group 59
19392 -117.709 33.4689
19391 -117.697 33.4682
19150 -117.696 33.6131
19151 -117.686 33.6073
19390 -117.679 33.466
19389 -117.671 33.4662
19152 -117.671 33.6035
19386 -117.666 33.472
19385 -117.665 33.477
19153 -117.665 33.599
19387 -117.664 33.4673
19388 -117.664 33.4665
19365 -117.661 33.5541
19721 -117.66 33.4615
19154 -117.659 33.5877
19366 -117.656 33.5286
19222 -117.655 33.5615
19384 -117.655 33.4924
19156 -117.654 33.5702
19155 -117.653 33.5724
19383 -117.651 33.5014
19330 -117.651 33.5087
19367 -117.651 33.5133
19722 -117.648 33.4535
19331 -117.623 33.5202
19723 -117.618 33.4382
19332 -117.612 33.5207
19724 -117.607 33.4297
19725 -117.601 33.4235
19333 -117.593 33.5137
19726 -117.586 33.3979
19334 -117.584 33.5114
19727 -117.576 33.3894
19335 -117.566 33.5128
19728 -117.566 33.3844
19336 -117.555 33.5185
19337 -117.548 33.5298
19338 -117.547 33.5564
19339 -117.542 33.575
19340 -117.516 33.5915
19341 -117.508 33.5897
19342 -117.502 33.5874
19343 -117.491 33.5909
19344 -117.478 33.5886
19345 -117.47 33.5893
19729 -117.561 33.3837
19730 -117.529 33.3726
19731 -117.504 33.3533
19732 -117.497 33.3446
19733 -117.494 33.3304
19734 -117.491 33.3247
19735 -117.469 33.2986
19736 -117.432 33.2562
19737 -117.405 33.2223
19738 -117.394 33.212
19739 -117.392 33.209
19740 -117.387 33.2081
19823 -117.368 33.1992
19824 -117.383 33.2073
new_group 67
18907 -117.353 33.7134
18895 -117.302 33.7164
18906 -117.365 33.7209
18896 -117.294 33.7267
18897 -117.273 33.7601
18902 -117.225 33.7732
18898 -117.249 33.7757
18901 -117.229 33.7793
18899 -117.244 33.7819
18900 -117.234 33.7823
18701 -117.229 33.7995
18594 -117.358 33.8344
18593 -117.345 33.8402
18592 -117.255 33.8418
18516 -117.246 33.8435
18515 -117.229 33.8456
18517 -117.276 33.9188
18326 -117.288 33.9204
18325 -117.322 33.9213
18306 -117.279 33.9218
18298 -117.279 33.9225
18324 -117.335 33.9255
18323 -117.346 33.933
18245 -117.287 33.9388
18322 -117.354 33.9427
18226 -117.281 33.9505
18186 -117.356 33.9515
18184 -117.358 33.9542
18180 -117.296 33.9551
18181 -117.306 33.9583
18156 -117.363 33.9598
18182 -117.31 33.9602
18144 -117.366 33.9635
18143 -117.367 33.9639
18183 -117.317 33.9642
18142 -117.359 33.9721
18124 -117.35 33.9791
18126 -117.362 33.9829
18117 -117.346 33.9849
18092 -117.341 33.9892
18085 -117.342 33.9907
18086 -117.339 33.9945
18059 -117.348 33.9988
18058 -117.352 34.0032
18087 -117.335 34.0033
18025 -117.362 34.0116
18024 -117.363 34.012
18006 -117.332 34.0165
17990 -117.332 34.0194
17946 -117.331 34.0234
17947 -117.33 34.0294
17948 -117.303 34.0493
17949 -117.295 34.0594
17755 -117.303 34.0643
17754 -117.265 34.0644
17750 -117.294 34.0648
17748 -117.307 34.0651
17747 -117.318 34.0681
17719 -117.337 34.071
17720 -117.366 34.0729
17660 -117.292 34.0775
17646 -117.292 34.0841
17753 -117.27 34.0845
17645 -117.291 34.0967
17552 -117.269 34.1007
17551 -117.269 34.1024
17522 -117.316 34.1085
new_group 67
18993 -115.991 33.6764
19323 -115.988 33.5266
19647 -115.984 33.278
19208 -115.983 33.5829
18992 -115.982 33.6753
19209 -115.979 33.5955
19635 -115.974 33.2901
19210 -115.972 33.5922
18991 -115.967 33.677
19211 -115.964 33.5926
18990 -115.961 33.6755
18989 -115.952 33.6745
19322 -115.947 33.5252
19321 -115.937 33.5205
19909 -115.937 33.2419
19212 -115.936 33.5851
19213 -115.932 33.5878
19320 -115.93 33.5149
19214 -115.928 33.5974
19319 -115.927 33.5119
18988 -115.927 33.6754
19318 -115.923 33.5121
19910 -115.922 33.2253
19215 -115.922 33.6033
19216 -115.918 33.6129
19459 -115.914 33.522
19706 -115.911 33.5023
19911 -115.905 33.1872
19460 -115.901 33.5173
19217 -115.899 33.625
19705 -115.898 33.4858
19461 -115.89 33.5112
19218 -115.888 33.6265
19704 -115.887 33.4745
19912 -115.875 33.1655
19462 -115.873 33.5057
19928 -115.872 33.1233
18987 -115.868 33.6627
19219 -115.865 33.6374
19463 -115.862 33.5065
19913 -115.861 33.1335
19914 -115.858 33.1247
19464 -115.854 33.5087
20104 -115.854 33.118
19703 -115.848 33.4453
19465 -115.845 33.5159
20105 -115.844 33.1103
18986 -115.843 33.6599
19702 -115.842 33.4393
19466 -115.838 33.5156
19220 -115.836 33.6472
20106 -115.827 33.1046
18979 -115.824 33.7424
19701 -115.823 33.4117
18980 -115.822 33.7337
18978 -115.815 33.7615
18985 -115.812 33.659
19700 -115.808 33.401
18981 -115.807 33.7124
20107 -115.806 33.1016
19221 -115.805 33.6541
18984 -115.803 33.6575
18977 -115.803 33.7756
18982 -115.801 33.6891
18983 -115.801 33.6726
19699 -115.792 33.3852
19698 -115.789 33.3806
new_group 60
19091 -114.572 33.6089
19087 -114.582 33.6098
19084 -114.601 33.6103
19085 -114.61 33.6103
19040 -114.603 33.6248
19041 -114.606 33.6855
19042 -114.614 33.6886
19043 -114.623 33.6955
19092 -114.571 33.7037
19093 -114.562 33.7101
19044 -114.635 33.7123
19094 -114.541 33.7181
19095 -114.529 33.7277
19096 -114.522 33.7404
19097 -114.519 33.7589
19098 -114.52 33.7662
19099 -114.536 33.8343
19100 -114.537 33.852
19101 -114.536 33.863
19102 -114.528 33.8811
19103 -114.538 33.9155
19104 -114.541 33.9291
19105 -114.541 33.9385
19106 -114.539 33.9458
19107 -114.533 33.954
19108 -114.492 33.9853
19109 -114.488 33.9893
19110 -114.485 33.9959
19111 -114.484 34.0094
19112 -114.485 34.0306
19113 -114.479 34.0451
19114 -114.48 34.0853
19115 -114.481 34.0908
19116 -114.482 34.0934
19117 -114.5 34.1012
19118 -114.507 34.1062
19119 -114.51 34.1118
19120 -114.508 34.1199
17296 -114.339 34.1558
17295 -114.348 34.1563
17299 -114.294 34.1587
17294 -114.372 34.164
17297 -114.312 34.1641
17680 -114.618 34.1668
17298 -114.3 34.1672
19121 -114.53 34.1402
19132 -114.606 33.6
19137 -114.607 33.5976
19138 -114.537 33.5977
19139 -114.539 33.5975
19140 -114.555 33.6074
19141 -114.556 33.5997
19142 -114.597 33.598
19143 -114.605 33.5977
19369 -114.605 33.507
19370 -114.603 33.5145
19371 -114.605 33.5678
19372 -114.605 33.5749
20599 -114.62 33.0109
20600 -114.617 33.0156
new_group 68
17293 -114.403 34.185
17681 -114.596 34.1851
17292 -114.43 34.1857
17291 -114.447 34.1868
17171 -114.577 34.1893
17170 -114.593 34.194
17169 -114.601 34.1951
17290 -114.492 34.1957
17289 -114.527 34.1966
17168 -114.639 34.2315
16224 -114.443 34.4698
16223 -114.482 34.4706
16225 -114.426 34.4717
16222 -114.508 34.4723
16221 -114.541 34.4731
16226 -114.414 34.4776
16227 -114.411 34.4803
16228 -114.412 34.5069
16220 -114.608 34.5093
16229 -114.419 34.5144
16077 -114.646 34.5334
16219 -114.634 34.5441
16230 -114.419 34.5456
16231 -114.42 34.5505
16232 -114.416 34.5554
15930 -114.645 34.556
16233 -114.405 34.5627
15931 -114.645 34.5653
16234 -114.402 34.5656
15932 -114.644 34.5799
15933 -114.63 34.5929
15934 -114.629 34.5954
15935 -114.632 34.6028
15936 -114.639 34.614
15937 -114.639 34.6184
15938 -114.632 34.6336
15939 -114.627 34.6422
15940 -114.625 34.6678
15941 -114.617 34.6823
15689 -114.519 34.7172
15688 -114.53 34.7179
15942 -114.608 34.7182
15690 -114.507 34.7208
15691 -114.484 34.7216
15687 -114.545 34.7238
15686 -114.552 34.7331
15943 -114.599 34.7361
15685 -114.561 34.7515
15578 -114.583 34.7567
15579 -114.586 34.7577
15577 -114.579 34.7593
15944 -114.595 34.7621
15580 -114.592 34.7632
15684 -114.573 34.7641
15549 -114.575 34.7643
15548 -114.577 34.766
15536 -114.595 34.767
15537 -114.6 34.7749
15547 -114.581 34.7762
15538 -114.605 34.7805
15539 -114.607 34.7873
15546 -114.585 34.7933
15540 -114.606 34.7946
15541 -114.604 34.8
15542 -114.602 34.8027
15543 -114.601 34.8059
15545 -114.593 34.8078
19122 -114.569 34.1838
new_group 107
15544 -114.595 34.8131
15441 -114.595 34.8143
15433 -114.596 34.8235
15428 -114.595 34.8264
15429 -114.594 34.8322
15430 -114.602 34.8392
15395 -114.965 34.8438
15431 -114.607 34.8461
15396 -114.951 34.8491
15432 -114.611 34.8496
15394 -114.624 34.8536
15400 -114.904 34.8538
15401 -114.897 34.8539
15384 -114.625 34.8539
15399 -114.91 34.8554
15402 -114.886 34.8558
15397 -114.927 34.8558
15398 -114.918 34.856
15403 -114.877 34.8565
15383 -114.634 34.8578
15404 -114.845 34.8622
15382 -114.638 34.8632
15381 -114.646 34.8682
15405 -114.816 34.8706
15406 -114.794 34.8749
15407 -114.78 34.8787
15408 -114.962 34.8805
15356 -114.753 34.8814
15380 -114.676 34.8817
15376 -114.738 34.8822
15379 -114.684 34.8879
15377 -114.705 34.8909
15378 -114.693 34.891
15357 -114.764 34.8935
15358 -114.769 34.903
15293 -114.961 34.9128
15292 -114.921 34.9154
15359 -114.773 34.9167
15291 -114.913 34.9171
15290 -114.896 34.9253
15360 -114.782 34.9261
15289 -114.869 34.9332
15361 -114.804 34.9375
15288 -114.835 34.938
15287 -114.827 34.9399
15235 -114.821 34.943
15234 -114.822 34.945
15233 -114.83 34.9693
15203 -114.83 35
15197 -114.956 35
15196 -114.956 35.0153
15202 -114.83 35.0225
15195 -114.948 35.0245
15194 -114.949 35.0291
15193 -114.953 35.0295
15192 -114.964 35.0315
15201 -114.825 35.0334
15191 -114.969 35.0417
15190 -114.967 35.0449
15189 -114.953 35.0519
15188 -114.951 35.056
15187 -114.95 35.1001
15200 -114.827 35.1379
15199 -114.838 35.1611
15198 -114.84 35.1658
15186 -114.946 35.211
15185 -114.944 35.2461
16235 -114.958 34.481
16236 -114.946 34.4816
16237 -114.931 34.4811
16238 -114.898 34.4735
16239 -114.884 34.4728
16240 -114.868 34.4766
16241 -114.85 34.4771
16242 -114.837 34.4741
16243 -114.823 34.4683
16244 -114.814 34.4685
16245 -114.798 34.4758
16246 -114.748 34.4949
16247 -114.725 34.501
16248 -114.705 34.51
17163 -114.647 34.5181
17164 -114.648 34.4974
17165 -114.655 34.3691
17166 -114.655 34.3498
17167 -114.65 34.2738
17503 -114.932 34.1106
17504 -114.942 34.1177
17505 -114.957 34.135
17530 -114.939 34.1078
17531 -114.966 34.1051
17651 -114.85 34.081
17652 -114.892 34.0939
17653 -114.909 34.0971
17654 -114.923 34.1063
17655 -114.93 34.1087
17669 -114.834 34.0778
17670 -114.821 34.0769
17671 -114.802 34.0767
17672 -114.786 34.0779
17673 -114.75 34.0819
17674 -114.738 34.0844
17675 -114.7 34.0989
17676 -114.688 34.1046
17677 -114.684 34.1084
17678 -114.681 34.1187
17679 -114.653 34.141
new_group 47
16174 -115.117 34.5832
15435 -115.115 34.8266
16172 -115.114 34.5976
15440 -115.113 34.8699
16173 -115.113 34.5921
16176 -115.112 34.5666
16981 -115.103 34.2567
16177 -115.102 34.5469
16178 -115.098 34.5406
16980 -115.096 34.2749
15272 -115.091 34.9675
17234 -115.089 34.2463
15436 -115.089 34.8296
17233 -115.084 34.2435
16179 -115.082 34.5281
15439 -115.082 34.9065
15273 -115.071 34.9373
15438 -115.071 34.9168
16180 -115.066 34.5099
15274 -115.065 34.9261
15437 -115.064 34.9185
15275 -115.062 34.9184
15286 -115.056 34.9179
17232 -115.056 34.223
16181 -115.053 34.5021
15427 -115.052 34.8302
15285 -115.05 34.9148
16164 -115.045 34.4986
15426 -115.043 34.8283
16193 -115.034 34.4928
17231 -115.034 34.2056
15425 -115.027 34.8274
16194 -115.017 34.4876
15424 -115.01 34.8295
17230 -115.008 34.184
16195 -115.006 34.4851
15284 -115.006 34.9142
15283 -115 34.9134
16196 -115 34.4846
15423 -115 34.8317
17229 -115 34.1765
15783 -115 34.6926
15422 -114.997 34.8324
15309 -114.987 34.9117
15421 -114.984 34.8364
17822 -115.109 34.0898
17823 -115.089 34.092
new_group 106
19537 -115.316 33.3762
19538 -115.308 33.388
19539 -115.308 33.3903
19540 -115.296 33.4041
19541 -115.283 33.4105
19521 -115.095 33.4109
19542 -115.283 33.4114
19520 -115.101 33.4119
19519 -115.123 33.4131
19522 -115.079 33.4138
19518 -115.133 33.4158
19543 -115.265 33.4166
19517 -115.154 33.4173
19516 -115.167 33.4196
19504 -115.182 33.4226
19515 -115.161 33.4246
19503 -115.183 33.4263
19514 -115.143 33.429
19502 -115.195 33.4292
19523 -115.056 33.4303
19501 -115.213 33.4319
19513 -115.139 33.4328
19498 -115.239 33.4331
19497 -115.246 33.4346
19524 -115.035 33.4352
19500 -115.22 33.4371
19499 -115.226 33.4374
19496 -115.255 33.4384
19423 -115 33.4512
19512 -115.127 33.4546
19424 -114.985 33.4578
19425 -114.966 33.4627
19511 -115.117 33.4636
19495 -115.286 33.4661
19426 -114.939 33.4736
19494 -115.303 33.4797
19427 -114.927 33.48
19510 -115.107 33.4822
19433 -114.777 33.4887
19432 -114.809 33.4899
19509 -115.095 33.4905
19493 -115.333 33.4923
19376 -114.707 33.4933
19431 -114.83 33.494
19492 -115.349 33.4942
19544 -115.242 33.4183
19545 -115.213 33.425
19546 -115.196 33.4244
19678 -115.344 33.3199
19679 -115.327 33.3375
19680 -115.322 33.3525
19681 -115.322 33.3578
19682 -115.319 33.365
19683 -115.317 33.3737
19971 -114.707 33.4782
19972 -114.73 33.4755
19973 -114.731 33.4313
19974 -114.734 33.4247
19975 -114.734 33.4167
19976 -114.721 33.3975
19977 -114.72 33.3356
19978 -114.722 33.3318
19979 -114.729 33.3257
19980 -114.731 33.3166
19981 -114.734 33.31
19982 -114.821 33.242
19983 -114.834 33.2327
19984 -114.839 33.2268
19985 -114.847 33.2144
19986 -114.852 33.2032
19987 -114.858 33.1878
19988 -114.872 33.1349
19989 -114.882 33.1261
19990 -114.895 33.1095
19991 -114.905 33.095
19992 -114.91 33.0846
20029 -114.94 33.0772
20030 -114.951 33.0705
20031 -114.961 33.068
20032 -114.979 33.0564
20033 -114.99 33.0546
20034 -115 33.0471
20164 -115.066 32.996
20176 -115.34 33.1815
20177 -115.33 33.1807
20178 -115.315 33.1726
20179 -115.308 33.1615
20180 -115.283 33.1322
20181 -115.262 33.1162
20182 -115.242 33.1035
20183 -115.199 33.0733
20184 -115.192 33.0695
20185 -115.176 33.0582
20186 -115.153 33.0443
20187 -115.111 33.0166
20188 -115.096 33.0079
20189 -115.072 32.9931
20233 -115 32.9495
20234 -115.006 32.9543
20235 -115.031 32.9731
20346 -114.858 32.8361
20666 -114.899 33.0142
20667 -114.9 33.0298
20668 -114.908 33.0384
20669 -114.913 33.0525
20670 -114.913 33.0718
new_group 70
19428 -114.873 33.4954
19491 -115.367 33.5
19430 -114.852 33.5009
19429 -114.861 33.5013
19508 -115.08 33.5044
19377 -114.706 33.505
19490 -115.396 33.5056
19378 -114.681 33.5065
19368 -114.653 33.5068
19489 -115.41 33.512
19374 -114.653 33.5237
19507 -115.068 33.5315
19506 -115.056 33.5672
19373 -114.656 33.583
19133 -114.656 33.5976
19134 -114.677 33.6
19136 -114.718 33.6007
19135 -114.702 33.6008
19505 -115.039 33.6013
19129 -114.997 33.6066
19128 -114.955 33.6069
19123 -115 33.6078
19089 -114.729 33.6096
19090 -114.735 33.6098
19086 -114.656 33.6103
19088 -114.704 33.6111
19126 -114.813 33.6117
19127 -114.854 33.6119
19124 -115.013 33.6122
19068 -115.029 33.6169
19069 -115.077 33.6314
19070 -115.085 33.6419
19071 -115.241 33.679
19072 -115.284 33.6921
19073 -115.306 33.6999
19074 -115.322 33.704
19075 -115.361 33.7081
19076 -115.39 33.7121
18835 -115.397 33.7149
19045 -114.652 33.7232
19046 -114.697 33.7653
19047 -114.719 33.7934
18630 -115.297 33.7997
18868 -115.317 33.809
18869 -115.324 33.8144
19048 -114.757 33.8291
18870 -115.342 33.8321
18631 -115.258 33.8322
18632 -115.254 33.8388
18871 -115.353 33.8486
19049 -114.781 33.8553
18872 -115.362 33.8568
18873 -115.357 33.8659
19050 -114.792 33.8723
18874 -115.373 33.8767
18875 -115.386 33.89
18878 -115.422 33.8903
19051 -114.802 33.8906
18876 -115.396 33.9087
18877 -115.405 33.9096
19052 -114.826 33.9161
19053 -114.852 33.9408
19054 -114.881 33.99
19055 -114.885 33.9972
18633 -115.233 34.0348
19056 -114.87 34.0355
18634 -115.231 34.038
19675 -115.417 33.2814
19676 -115.357 33.3027
19677 -115.351 33.3065
new_group 75
15662 -115.496 34.7538
16984 -115.492 34.5218
15663 -115.488 34.7567
15927 -115.485 34.5685
15926 -115.474 34.5736
16985 -115.474 34.4853
15664 -115.467 34.7655
16986 -115.435 34.4479
15516 -115.423 34.9068
15665 -115.423 34.7787
15515 -115.423 34.9093
15514 -115.413 34.9236
15666 -115.41 34.785
15513 -115.41 34.9369
15517 -115.4 34.8642
15667 -115.396 34.7939
15512 -115.396 34.9717
15511 -115.393 34.9859
15668 -115.385 34.7996
16987 -115.383 34.4207
15669 -115.371 34.8017
15670 -115.363 34.8003
15518 -115.354 34.8212
15671 -115.354 34.7978
15519 -115.341 34.8205
15672 -115.34 34.7976
15510 -115.321 34.8028
16988 -115.311 34.3814
15631 -115.309 34.7931
15925 -115.299 34.6987
16989 -115.298 34.3727
15509 -115.295 34.8044
16990 -115.293 34.3668
15508 -115.278 34.8066
15924 -115.268 34.722
16991 -115.246 34.3112
15630 -115.245 34.7369
15629 -115.242 34.7399
15632 -115.24 34.7308
15507 -115.229 34.8115
15628 -115.228 34.7507
15627 -115.222 34.7533
15588 -115.219 34.7552
17818 -115.219 34.0471
15589 -115.216 34.7642
15587 -115.207 34.7602
15590 -115.199 34.7997
16992 -115.196 34.2784
17819 -115.193 34.0657
16993 -115.189 34.2746
17820 -115.181 34.0662
15434 -115.18 34.8173
16994 -115.18 34.2758
16165 -115.167 34.6511
17821 -115.167 34.0696
16995 -115.165 34.2762
16166 -115.164 34.6297
15586 -115.162 34.7834
16167 -115.161 34.6219
16996 -115.157 34.2749
16168 -115.157 34.6195
16997 -115.152 34.2755
16169 -115.146 34.6163
16170 -115.135 34.6102
16998 -115.129 34.2753
16171 -115.124 34.6074
16175 -115.117 34.5795
17824 -115.233 34.0527
17825 -115.338 34.0797
17826 -115.363 34.0855
17827 -115.37 34.0863
